CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,PhoneNumber,Address
15506,MR.,EVAN,SANDERS,3/27/1966,S,M,evan3@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(123) 802-7425,"674 Elm Street, New York, CA 33819"
15507,MS.,HAILEY,CAMPBELL,9/28/1966,M,F,hailey49@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(123) 716-5659,"5757 Elm Street, Chicago, CA 44851"
15508,MS.,MEGAN,BROOKS,08/08/1966,M,F,megan47@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(789) 540-9774,"2366 Main Street, New York, CA 12395"
15509,MR.,ZACHARY,WASHINGTON,2/23/1966,M,M,zachary12@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(789) 980-3541,"9168 Main Street, New York, IL 27864"
15510,MR.,ERNEST,SHE,10/24/1966,M,M,ernest21@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(789) 183-1669,"9602 Park Avenue, Chicago, IL 45801"
15511,MRS.,HALEY,KELLY,02/11/1969,M,F,haley18@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y,(123) 374-9347,"6485 Park Avenue, New York, IL 60202"
15512,MR.,JOSE,HAYES,08/01/1969,M,M,jose17@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(789) 554-6959,"3718 Park Avenue, Chicago, CA 96882"
15513,MRS.,MADELINE,PEREZ,10/20/1969,S,F,madeline12@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(789) 266-7891,"4012 Elm Street, Chicago, CA 71123"
15514,MRS.,ANGELA,RAMIREZ,5/19/1969,S,F,angela33@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(789) 619-3024,"1967 Main Street, New York, IL 33684"
15515,MR.,CARLOS,WRIGHT,04/10/1969,M,M,carlos49@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(555) 621-2636,"1672 Elm Street, Los Angeles, CA 69101"
15516,MR.,SHAUN,RAJE,10/18/1969,M,M,shaun15@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(555) 934-3483,"5351 Park Avenue, New York, CA 83752"
15517,MR.,THOMAS,EDWARDS,1/22/1969,S,M,thomas38@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,(789) 817-9078,"5134 Elm Street, New York, NY 98588"
15518,MR.,RICHARD,BRYANT,09/12/1969,M,M,richard73@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,(123) 642-2938,"4817 Main Street, Chicago, NY 24595"
15519,MRS.,JENNIFER,EVANS,11/10/1921,M,F,jennifer4@adventure-works.com,"$10,000 ",4,Partial High School,Clerical,N,(789) 854-2961,"9189 Park Avenue, Los Angeles, NY 94893"
15520,MS.,DESIREE,NAVARRO,6/19/1965,S,F,desiree6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(789) 168-2316,"41 Park Avenue, Los Angeles, IL 31753"
15521,MRS.,KATHRYN,DENG,5/25/1965,S,F,kathryn1@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(555) 256-5482,"9783 Elm Street, New York, NY 11311"
15522,MR.,ETHAN,RUSSELL,09/07/1965,M,M,ethan16@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(123) 658-5420,"5299 Main Street, Los Angeles, IL 40491"
15523,MR.,JONATHAN,YANG,02/08/1964,S,M,jonathan26@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y,(123) 682-3928,"1624 Main Street, Los Angeles, NY 96479"
15524,MR.,DALTON,STONE,9/15/1964,M,M,dalton0@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,(555) 573-7451,"3377 Elm Street, Los Angeles, CA 57888"
15525,MRS.,MARIE,GONZALEZ,02/12/1964,S,F,marie20@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,(555) 720-3457,"2202 Main Street, Chicago, NY 75721"
15526,MRS.,ISABELLE,FLORES,6/19/1964,S,F,isabelle11@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N,(555) 674-8249,"8766 Main Street, Los Angeles, NY 11983"
15527,MRS.,MEGAN,RIVERA,04/08/1964,S,F,megan37@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N,(789) 272-9213,"3995 Elm Street, Los Angeles, NY 14150"
15528,MR.,LUCAS,RAMIREZ,04/07/1963,M,M,lucas79@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(123) 560-9527,"4989 Elm Street, New York, IL 75612"
15529,MR.,JASON,ALLEN,07/05/1963,M,M,jason50@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(789) 223-5676,"7836 Elm Street, Chicago, IL 53547"
15530,MRS.,MADISON,JOHNSON,04/03/1963,S,F,madison1@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N,(555) 333-9239,"8637 Elm Street, Los Angeles, NY 41116"
15531,MR.,CALVIN,RAJI,6/14/1963,M,M,calvin20@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(555) 751-3990,"7825 Park Avenue, New York, NY 64848"
15532,MR.,MARSHALL,JAI,02/04/1963,S,M,marshall32@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(555) 446-2393,"836 Main Street, Los Angeles, CA 92277"
15533,MS.,ANNA,RICHARDSON,09/09/1968,S,F,anna14@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,(789) 232-6955,"3184 Park Avenue, New York, NY 83433"
15534,MR.,STEVEN,BELL,9/22/1963,S,M,steven23@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(123) 456-2525,"395 Elm Street, New York, IL 78811"
15535,MR.,JORDAN,SCOTT,11/01/1963,M,M,jordan69@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(123) 530-6460,"1287 Main Street, Chicago, CA 26807"
15536,MRS.,VICTORIA,THOMAS,8/13/1963,M,F,victoria12@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y,(789) 310-8681,"2025 Park Avenue, New York, NY 80553"
15537,MRS.,DESTINY,PETERSON,1/23/1963,M,F,destiny40@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y,(789) 442-4525,"6834 Elm Street, Chicago, CA 97698"
15538,MR.,LUIS,LAL,8/28/1963,S,M,luis29@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N,(555) 732-2686,"1954 Main Street, Los Angeles, CA 75386"
15539,MR.,RAUL,GOEL,1/23/1962,S,M,raul17@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N,(789) 209-5770,"8045 Elm Street, New York, NY 13723"
15540,MR.,RANDALL,ORTEGA,04/08/1962,S,M,randall24@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N,(123) 521-6374,"6749 Park Avenue, Los Angeles, CA 74009"
15541,MRS.,ZOE,MORRIS,04/07/1962,S,F,zoe17@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N,(123) 903-6790,"7664 Main Street, New York, CA 83027"
15542,MRS.,ANDREA,BAKER,4/22/1962,S,F,andrea38@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N,(789) 268-9255,"9719 Main Street, New York, IL 13901"
15543,MRS.,EMMA,FLORES,3/26/1962,S,F,emma58@adventure-works.com,"$70,000 ",1,Bachelors,Professional,Y,(555) 526-3799,"9784 Park Avenue, Chicago, IL 17645"
15544,MR.,THOMAS,BROWN,12/14/1962,M,M,thomas64@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,(123) 599-1564,"5357 Park Avenue, Los Angeles, IL 20324"
15545,MRS.,JENNIFER,RIVERA,02/10/1961,M,F,jennifer62@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,(123) 643-7399,"3107 Elm Street, New York, CA 93744"
15546,MR.,ROBERT,JENKINS,5/21/1961,M,M,robert20@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,(123) 452-1142,"5389 Main Street, New York, IL 27858"
15547,MRS.,CASSIDY,WOOD,10/06/1961,M,F,cassidy2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,(789) 463-3776,"6879 Elm Street, Chicago, CA 53195"
15548,MRS.,MORGAN,BROOKS,09/12/1960,M,F,morgan67@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,(123) 242-8281,"136 Main Street, Los Angeles, IL 52151"
15549,MR.,RICHARD,DAVIS,06/06/1967,S,M,richard45@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N,(123) 839-1097,"8252 Park Avenue, Los Angeles, IL 37865"
15550,MR.,ORLANDO,ALONSO,5/21/1967,S,M,orlando8@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N,(789) 935-2870,"700 Elm Street, Los Angeles, NY 27719"
15551,MS.,KAYLEE,GRAY,07/06/1967,S,F,kaylee4@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,Y,(123) 736-3801,"5238 Main Street, Chicago, NY 66490"
15552,MR.,TYLER,LEWIS,07/01/1967,S,M,tyler21@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N,(555) 707-2896,"3328 Park Avenue, Chicago, IL 17263"
15553,MR.,IVAN,LOPEZ,06/11/1967,S,M,ivan13@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,(789) 288-7266,"4646 Park Avenue, Chicago, NY 68129"
15554,MS.,ZOE,BAILEY,09/02/1967,S,F,zoe14@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,(123) 713-8821,"962 Elm Street, Chicago, IL 98088"
15555,MRS.,HAILEY,BARNES,10/23/1960,M,F,hailey24@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,(123) 865-5537,"4987 Elm Street, Chicago, CA 68045"
15556,MR.,DYLAN,DAVIS,5/15/1960,M,M,dylan32@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,(789) 915-7125,"9891 Elm Street, Chicago, NY 60670"
15557,MR.,NATHANIEL,MURPHY,8/14/1960,M,M,nathaniel16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,(555) 958-3970,"9633 Main Street, Chicago, CA 37956"
15558,MRS.,HAILEY,MORRIS,04/01/1960,M,F,hailey1@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,(789) 218-9367,"3083 Main Street, Los Angeles, CA 76487"
15559,MR.,DEVIN,FLORES,5/26/1959,M,M,devin51@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y,(789) 497-9369,"7499 Main Street, New York, IL 64353"
15560,MRS.,GABRIELLE,GRAY,3/21/1959,M,F,gabrielle15@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y,(789) 658-2324,"6815 Main Street, Chicago, IL 97238"
15561,MR.,ANGEL,YOUNG,1/28/1959,S,M,angel40@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(555) 593-9603,"1531 Park Avenue, Los Angeles, CA 93844"
15562,MRS.,KAITLYN,JAMES,10/21/1959,S,F,kaitlyn63@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(123) 826-7246,"2189 Elm Street, New York, NY 45901"
15563,MR.,LUKE,LOPEZ,7/14/1959,M,M,luke44@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(555) 238-6624,"6569 Park Avenue, Chicago, NY 65290"
15564,MR.,EDUARDO,HUGHES,2/25/1959,M,M,eduardo56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N,(555) 257-8528,"1762 Elm Street, Chicago, NY 50246"
15565,MR.,KYLE,MITCHELL,02/07/1959,S,M,kyle40@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,(789) 513-3942,"2742 Elm Street, Chicago, IL 72916"
15566,MR.,AARON,FOSTER,9/25/1959,M,M,aaron15@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,(555) 941-3948,"4650 Park Avenue, Los Angeles, IL 58124"
15567,MRS.,CARMEN,MADAN,6/24/1959,M,F,carmen10@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y,(789) 510-6280,"9856 Main Street, Los Angeles, CA 94397"
15568,MR.,AARON,HAYES,01/11/1958,M,M,aaron22@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y,(555) 318-2686,"6982 Park Avenue, Chicago, IL 59401"
15569,MRS.,MORGAN,WARD,2/26/1958,M,F,morgan60@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y,(555) 585-5013,"2816 Main Street, Chicago, IL 18251"
15570,MRS.,BRIANNA,POWELL,08/12/1958,S,F,brianna54@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N,(123) 945-5272,"1229 Park Avenue, Los Angeles, CA 38751"
15571,MR.,ANGEL,ALLEN,09/10/1958,S,M,angel39@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,(123) 670-2386,"9454 Park Avenue, New York, IL 61999"
15572,MRS.,ANNA,GARCIA,3/19/1958,M,F,anna54@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y,(123) 643-7191,"5492 Elm Street, Chicago, CA 32813"
15573,MR.,THOMAS,WILSON,8/25/1958,S,M,thomas67@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N,(789) 941-4173,"8951 Main Street, Los Angeles, CA 94434"
15574,MR.,CARLOS,PETERSON,1/21/1958,S,M,carlos6@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N,(123) 528-9043,"5864 Elm Street, New York, NY 25842"
15575,MR.,ALVIN,YE,7/13/1968,M,M,alvin9@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y,(789) 782-3135,"6466 Park Avenue, Chicago, IL 62872"
15576,MRS.,CARLY,RAJE,9/19/1970,S,F,carly13@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,(123) 928-3193,"4735 Park Avenue, New York, CA 15627"
15577,MRS.,MAYRA,MALHOTRA,2/25/1970,M,F,mayra4@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,(123) 365-9786,"4237 Main Street, New York, CA 72822"
15578,MRS.,DIANE,GILL,8/20/1970,M,F,diane18@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,(789) 486-4083,"532 Elm Street, Chicago, NY 67326"
15579,MRS.,BRITTANY,COLEMAN,01/05/1968,S,F,brittany5@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y,(555) 567-4576,"7597 Main Street, New York, IL 14956"
15580,MR.,RUBEN,RAMAN,2/24/1968,M,M,ruben13@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y,(789) 394-3782,"1879 Park Avenue, Chicago, CA 68553"
15581,MRS.,TONI,PEREZ,4/27/1968,S,F,toni22@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y,(123) 686-4648,"9057 Main Street, Chicago, NY 26292"
15582,MR.,JEFFERY,CAI,7/21/1968,M,M,jeffery21@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y,(555) 519-3709,"963 Park Avenue, Los Angeles, NY 22193"
15583,MRS.,LINDSEY,XU,9/28/1968,S,F,lindsey5@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(555) 437-5798,"7305 Main Street, New York, IL 33938"
15584,MRS.,CHRISTY,RAJI,4/17/1967,M,F,christy39@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(555) 621-8691,"2780 Elm Street, Los Angeles, NY 84637"
15585,MR.,ROY,GARCIA,03/09/1967,M,M,roy15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(123) 548-6817,"9865 Elm Street, New York, CA 44035"
15586,MR.,VICTOR,BLANCO,8/27/1969,M,M,victor16@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,(789) 697-9638,"5255 Main Street, New York, NY 40828"
15587,MRS.,JESSICA,WARD,10/14/1969,M,F,jessica15@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,(555) 617-9858,"1617 Park Avenue, New York, IL 32004"
15588,MRS.,KRISTY,ALVAREZ,07/07/1969,M,F,kristy5@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,(789) 824-9245,"6608 Park Avenue, New York, CA 73016"
15589,MR.,GILBERT,HE,4/15/1969,M,M,gilbert16@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,(555) 406-7777,"8677 Elm Street, Chicago, NY 51915"
15590,MR.,MARSHALL,WU,3/27/1969,M,M,marshall6@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,(789) 460-3643,"4450 Park Avenue, Chicago, IL 94213"
15591,MR.,DARREN,SRINI,9/22/1969,S,M,darren11@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,(555) 748-4990,"815 Park Avenue, New York, CA 87377"
15592,MRS.,JANET,MORENO,04/07/1967,M,F,janet11@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(789) 746-4761,"743 Park Avenue, Chicago, NY 65298"
15593,MRS.,NAOMI,MARTIN,9/19/1967,M,F,naomi0@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(123) 105-7009,"4574 Park Avenue, Los Angeles, CA 34608"
15594,MRS.,JOANNA,CARLSON,03/09/1967,S,F,joanna17@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y,(789) 495-3539,"7873 Main Street, Chicago, NY 31345"
15595,MR.,ANDRE,SANCHEZ,02/05/1966,M,M,andre19@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y,(123) 596-3877,"730 Main Street, New York, CA 60375"
15596,MR.,GILBERT,GOEL,01/02/1966,S,M,gilbert39@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y,(123) 393-5793,"6989 Main Street, Los Angeles, CA 46533"
15597,MR.,TERRY,RAJI,02/06/1966,M,M,terry23@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y,(555) 285-6496,"2636 Park Avenue, Chicago, IL 74346"
15598,MRS.,TANYA,RUBIO,10/21/1965,S,F,tanya18@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y,(123) 972-9610,"2292 Park Avenue, New York, CA 95243"
15599,MR.,DARRYL,MA,5/21/1965,S,M,darryl15@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y,(789) 205-3162,"8228 Elm Street, Los Angeles, NY 57971"
15600,MR.,JOSUE,DOMINGUEZ,11/02/1968,M,M,josue1@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(789) 698-3458,"7638 Park Avenue, Chicago, IL 69800"
15601,MRS.,NAOMI,MORENO,08/12/1968,M,F,naomi6@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,(555) 909-9480,"2716 Elm Street, Los Angeles, NY 95078"
15602,MR.,WARREN,WU,1/18/1968,S,M,warren23@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,(789) 509-9938,"4822 Park Avenue, Los Angeles, IL 87674"
15603,MR.,PHILIP,BLANCO,09/05/1964,M,M,philip15@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y,(555) 475-8421,"421 Elm Street, New York, CA 70630"
15604,MR.,CLIFFORD,PRASAD,12/14/1964,M,M,clifford9@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(789) 290-1431,"1802 Main Street, Los Angeles, IL 45251"
15605,MR.,ALAN,YANG,8/24/1964,M,M,alan9@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N,(789) 694-1486,"1245 Main Street, Chicago, NY 85625"
15606,MR.,MARCO,PRASAD,12/11/1964,M,M,marco10@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y,(789) 681-4438,"5609 Elm Street, New York, NY 18103"
15607,MR.,RICKY,GILL,9/22/1964,S,M,ricky14@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,(789) 959-3846,"8179 Elm Street, Los Angeles, CA 87778"
15608,MS.,FAITH,JAMES,5/14/1973,S,F,faith29@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,(789) 513-3020,"6854 Park Avenue, Chicago, NY 27396"
15609,MR.,KARL,SHARMA,02/12/1980,S,M,karl10@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 123-8509,"9612 Park Avenue, New York, IL 34637"
15610,MS.,JESSICA,GONZALES,10/12/1980,S,F,jessica41@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,(789) 208-8541,"580 Main Street, Los Angeles, CA 15537"
15611,MS.,MICHELE,PATEL,08/11/1978,S,F,michele58@adventure-works.com,"$30,000 ",0,High School,Manual,Y,(123) 827-4117,"4574 Park Avenue, Chicago, CA 28768"
15612,MR.,DAMIEN,MA,04/07/1978,S,M,damien12@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 228-1170,"7233 Park Avenue, Los Angeles, IL 27988"
15613,MS.,MELINDA,MORENO,9/15/1978,S,F,melinda3@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 842-8666,"5280 Park Avenue, Chicago, CA 83496"
15614,MRS.,FAITH,SIMMONS,11/14/1974,M,F,faith14@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(123) 193-3189,"973 Main Street, Chicago, IL 62673"
15615,MS.,ERIKA,ALVAREZ,8/16/1973,S,F,erika4@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 252-6431,"3266 Park Avenue, New York, CA 98385"
15616,MS.,JANET,ALONSO,5/18/1973,S,F,janet13@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 908-1987,"1744 Park Avenue, Chicago, IL 35752"
15617,MS.,DAWN,CHANDE,08/06/1973,S,F,dawn39@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 103-6256,"3441 Main Street, Los Angeles, IL 33344"
15618,MR.,GABRIEL,SHARMA,2/26/1973,M,M,gabriel27@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 915-4132,"9112 Main Street, Los Angeles, NY 27044"
15619,MR.,LEVI,SUBRAM,3/26/1973,M,M,levi12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(123) 522-7809,"132 Main Street, New York, CA 25347"
15620,MS.,DOMINIQUE,SUBRAM,5/19/1973,S,F,dominique10@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,(789) 287-5385,"7106 Park Avenue, New York, NY 24404"
15621,MS.,KELLI,WU,9/26/1973,S,F,kelli7@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,(789) 121-3554,"9215 Main Street, New York, IL 77016"
15622,MR.,YVONNE,SCHLEGER,10/15/1972,S,M,yvonne2@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 851-5851,"6944 Elm Street, Chicago, CA 19070"
15623,MRS.,MOLLY,MADAN,10/11/1972,M,F,molly7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 733-7793,"8449 Elm Street, Los Angeles, NY 33143"
15624,MR.,TYRONE,RUBIO,08/11/1972,M,M,tyrone20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(789) 669-1507,"4596 Main Street, Los Angeles, CA 66959"
15625,MR.,CLINTON,ALVAREZ,10/17/1972,M,M,clinton1@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,(555) 671-4990,"9127 Park Avenue, Los Angeles, NY 99254"
15626,MR.,EDUARDO,WHITE,7/23/1972,M,M,eduardo11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,(555) 268-9749,"3940 Elm Street, Chicago, CA 35170"
15627,MR.,TROY,SRINI,12/24/1972,S,M,troy9@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 201-4262,"2579 Elm Street, Los Angeles, IL 80133"
15628,MRS.,BRIANNA,SANDBERG,10/11/1916,M,F,brianna47@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 732-7315,"9023 Elm Street, New York, NY 14790"
15629,MS.,MEGHAN,RUIZ,10/02/1971,S,F,meghan1@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,(555) 175-1181,"7551 Park Avenue, New York, CA 38897"
15630,MS.,NICHOLE,TANG,05/03/1971,S,F,nichole4@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(123) 475-1765,"5846 Main Street, Chicago, CA 68816"
15631,MR.,CLAYTON,ANDERSEN,11/12/1971,S,M,clayton31@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,(123) 486-1178,"9669 Elm Street, New York, IL 19137"
15632,MS.,GLORIA,CARLSON,01/09/1971,M,F,gloria19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 397-1975,"729 Elm Street, Los Angeles, CA 20536"
15633,MS.,ASHLEE,SHAN,08/12/1971,S,F,ashlee17@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 632-1640,"8706 Elm Street, Los Angeles, CA 98468"
15634,MR.,DALTON,KELLY,5/27/1971,S,M,dalton72@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 347-2986,"1466 Park Avenue, New York, CA 92246"
15635,MS.,SHEILA,MARTIN,8/24/1971,S,F,sheila0@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 926-9077,"7679 Main Street, New York, NY 75869"
15636,MR.,DAVID,WHITE,5/25/1970,S,M,david71@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(789) 124-7751,"9294 Park Avenue, Chicago, CA 55064"
15637,MR.,RUSSELL,SHARMA,7/23/1971,S,M,russell12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(789) 360-6679,"7415 Elm Street, New York, NY 30400"
15639,MS.,MELANIE,COLEMAN,03/02/1980,M,F,melanie21@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,(123) 709-8987,"9837 Elm Street, Chicago, CA 14329"
15640,MR.,GARY,GOMEZ,4/16/1980,S,M,gary11@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y,(555) 835-3114,"2954 Elm Street, Los Angeles, IL 98439"
